prompt_id,prompt,continuation_text,token_idx,token_id,token_str,p_a,p_b,logp_a,logp_b,delta_logp,ratio_pA_over_pB,log10_ratio
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",47,6306, experiment,0.0400865894414417,0.025158199514615575,-3.2167134284973145,-3.6825714111328125,0.46585798263549805,1.5933806955523002,0.2023195512091777
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",48,351, with,0.4624152825826927,0.41744727676163923,-0.7712919116020203,-0.8735970258712769,0.10230511426925659,1.1077214017777148,0.04443054659761976
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",49,340, it,0.058656817860623746,0.1546585055256643,-2.8360514640808105,-1.8665357828140259,-0.9695156812667847,0.3792666795871122,-0.42105531049283645
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",50,11,",",0.5769270385079295,0.5896602985900636,-0.5500394701957703,-0.5282086730003357,-0.02183079719543457,0.9784057700466172,-0.009480994757526218
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",51,345, you,0.4965822018478394,0.4987638689443439,-0.7000062465667725,-0.6956225037574768,-0.004383742809295654,0.995625851766043,-0.0019038353121601616
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",52,481, will,0.5028150641673466,0.43674749067420493,-0.6875328421592712,-0.8284000754356384,0.1408672332763672,1.151271787254355,0.0611778620929044
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",53,2193, learn,0.15357817972250476,0.0562820078609586,-1.873545527458191,-2.87738037109375,1.003834843635559,2.728726027364032,0.4359599333331369
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",54,284, to,0.12068803341732294,0.08908625809464789,-2.114546298980713,-2.4181501865386963,0.3036038875579834,1.3547323234645279,0.1318534930508075
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",55,466, do,0.13811346745802433,0.36082947038503205,-1.9796797037124634,-1.0193498134613037,-0.9603298902511597,0.38276659417715225,-0.41706597214283403
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",56,1243, things,0.09681606469744349,0.04568028754160468,-2.33494234085083,-3.0860884189605713,0.7511460781097412,2.1194276548558366,0.32621859682632953
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",57,326, that,0.3128975992013966,0.371190853586894,-1.161879301071167,-0.9910389184951782,-0.17084038257598877,0.8429561132172367,-0.07419503543899236
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",58,3588, aren,0.01942654396486484,0.01622959663583497,-3.941114902496338,-4.1209187507629395,0.17980384826660156,1.1969825498910431,0.07808781912715462
2,A simple explanation of why reinforcement learning is hard is," that it is a very hard thing to do in the real world. When a teacher tells you that you should be doing something to improve yourself, you will probably be surprised and want to do it. But when you have the chance to experiment with it, you will learn to do things that aren't",59,470,'t,0.9995037397125295,0.9996198669291387,-0.0004963834653608501,-0.00038020533975213766,-0.00011617812560871243,0.9998838286228083,-5.0455518869726675e-05
